client_id,age,gender,state,occupation,income,income_band,join_year,nationality,marital,education
C128747,29,Female,SA,Blue-Collar,63479,Low,2023,Australian,single,basic.9y
C128748,26,Male,NSW,Student,89847,Medium,2021,Australian,single,university.degree
C128749,45,Male,VIC,Entrepreneur,107372,Medium,2023,Australian,married,basic.4y
C128750,37,Male,NSW,Admin,89786,Medium,2022,New Zealander,married,professional.course
C128751,44,Female,NSW,Blue-Collar,70345,Low,2021,Other,married,basic.4y
C128752,33,Male,NSW,Technician,107202,Medium,2024,New Zealander,married,professional.course
C128753,37,Female,NSW,Technician,100481,Medium,2024,Australian,divorced,professional.course
C128754,29,Male,QLD,Admin,78459,Medium,2023,Other,divorced,basic.9y
C128755,41,Female,NSW,Services,87777,Medium,2019,New Zealander,married,high.school
C128756,47,Male,VIC,Blue-Collar,82767,Medium,2023,Australian,married,basic.9y
C128757,35,Male,QLD,Unemployed,94798,Medium,2022,Chinese,married,professional.course
C128758,53,Female,NSW,Services,118531,Medium,2024,Australian,divorced,high.school
C128759,38,Female,VIC,Admin,85078,Medium,2022,Australian,married,high.school
C128760,27,Male,VIC,Admin,65871,Low,2020,Australian,single,high.school
C128761,28,Male,NSW,Blue-Collar,78942,Medium,2024,Australian,single,basic.9y
C128762,53,Male,NSW,Services,109904,Medium,2022,Indian,divorced,high.school
C128763,59,Female,SA,Blue-Collar,110233,Medium,2024,Australian,married,basic.9y
C128764,40,Female,TAS,Management,81518,Medium,2024,Australian,married,basic.6y
C128765,24,Female,TAS,Blue-Collar,72669,Low,2024,Australian,married,basic.9y
C128766,24,Female,VIC,Admin,91460,Medium,2024,Australian,single,university.degree
C128767,33,Female,QLD,Services,76338,Medium,2020,Australian,single,basic.9y
C128768,33,Male,SA,Admin,104685,Medium,2020,Other,single,university.degree
C128769,49,Female,NSW,Management,112647,Medium,2024,Australian,married,university.degree
C128770,49,Male,NSW,Management,99238,Medium,2024,British,married,university.degree
C128771,34,Female,SA,Technician,92399,Medium,2019,New Zealander,married,university.degree
C128772,32,Male,NSW,Technician,102807,Medium,2022,British,married,university.degree
C128773,70,Male,QLD,Retired,128397,Medium,2019,British,married,unknown
C128774,34,Female,QLD,Blue-Collar,84155,Medium,2019,Indian,married,basic.4y
C128775,24,Female,NSW,Admin,82959,Medium,2024,British,single,university.degree
C128776,29,Male,NSW,Services,88687,Medium,2022,Australian,single,basic.9y
C128777,30,Male,WA,Admin,70817,Low,2022,Australian,single,high.school
C128778,56,Female,VIC,Services,111224,Medium,2022,Australian,divorced,high.school
C128779,46,Female,NSW,Blue-Collar,101086,Medium,2022,Australian,married,basic.4y
C128780,46,Female,WA,Entrepreneur,105722,Medium,2023,Australian,married,university.degree
C128781,37,Female,NSW,Admin,87314,Medium,2021,Australian,married,professional.course
C128782,45,Male,NSW,Blue-Collar,74084,Low,2020,Australian,married,basic.4y
C128783,39,Male,NSW,Admin,88425,Medium,2022,Australian,married,high.school
C128784,48,Male,VIC,Services,121612,Medium,2023,Australian,divorced,high.school
C128785,41,Male,QLD,Services,92887,Medium,2020,Australian,single,university.degree
C128786,31,Female,WA,Admin,81251,Medium,2024,Indian,married,high.school
C128787,50,Female,QLD,Unemployed,78934,Medium,2020,Australian,married,basic.4y
C128788,55,Female,VIC,Blue-Collar,88025,Medium,2022,Australian,married,basic.4y
C128789,32,Male,QLD,Blue-Collar,76553,Medium,2019,Australian,divorced,basic.4y
C128790,29,Male,NSW,Admin,61185,Low,2023,Other,single,high.school
C128791,37,Female,VIC,Entrepreneur,91012,Medium,2019,Indian,married,professional.course
C128792,46,Female,VIC,Technician,119386,Medium,2021,Australian,married,university.degree
C128793,32,Male,NSW,Admin,94774,Medium,2022,Australian,single,university.degree
C128794,53,Female,QLD,Management,109417,Medium,2023,Other,married,high.school
C128795,32,Female,NSW,Blue-Collar,61705,Low,2020,Indian,married,basic.4y
C128796,42,Female,NSW,Admin,94681,Medium,2019,Australian,divorced,high.school
C128797,38,Male,NSW,Admin,80600,Medium,2023,Australian,married,high.school
C128798,47,Female,VIC,Admin,97018,Medium,2024,Australian,married,basic.6y
C128799,46,Female,NSW,Self-Employed,70572,Low,2019,Australian,divorced,basic.9y
C128800,45,Male,NSW,Entrepreneur,103175,Medium,2022,Australian,married,university.degree
C128801,40,Male,VIC,Services,99087,Medium,2020,Other,single,high.school
C128802,37,Male,QLD,Technician,113943,Medium,2024,Australian,single,high.school
C128803,24,Male,NSW,Management,92242,Medium,2022,Australian,single,university.degree
C128804,38,Female,TAS,Services,94959,Medium,2024,Australian,married,basic.9y
C128805,50,Male,SA,Blue-Collar,100206,Medium,2019,Australian,married,basic.9y
C128806,40,Male,VIC,Admin,115037,Medium,2023,Australian,divorced,university.degree
C128807,31,Female,QLD,Blue-Collar,74967,Low,2024,Australian,married,basic.9y
C128808,28,Male,QLD,Technician,80263,Medium,2023,Australian,single,professional.course
C128809,37,Female,VIC,Technician,78615,Medium,2021,Australian,single,high.school
C128810,39,Female,QLD,Admin,96620,Medium,2023,Australian,divorced,high.school
C128811,42,Female,QLD,Entrepreneur,92778,Medium,2023,Australian,married,basic.9y
C128812,52,Female,WA,Retired,92124,Medium,2022,Chinese,married,basic.4y
C128813,32,Male,NSW,Services,84067,Medium,2022,Other,single,high.school
C128814,39,Female,NSW,Services,99220,Medium,2022,Australian,single,high.school
C128815,33,Male,NSW,Technician,103867,Medium,2023,New Zealander,married,professional.course
C128816,41,Male,QLD,Blue-Collar,86808,Medium,2022,Australian,divorced,basic.4y
C128817,36,Female,NT,Blue-Collar,73996,Low,2023,Chinese,single,high.school
C128818,36,Male,VIC,Entrepreneur,77828,Medium,2023,Australian,married,university.degree
C128819,24,Female,NSW,Blue-Collar,73138,Low,2023,Australian,married,professional.course
C128820,44,Male,NSW,Admin,76686,Medium,2022,Chinese,married,high.school
C128821,41,Female,NSW,Blue-Collar,74715,Low,2023,New Zealander,married,high.school
C128822,47,Female,NSW,Entrepreneur,127187,Medium,2022,Australian,married,university.degree
C128823,27,Male,NSW,Admin,51246,Low,2022,British,single,high.school
C128824,31,Female,QLD,Blue-Collar,85186,Medium,2024,Australian,married,basic.9y
C128825,45,Female,QLD,Technician,122434,Medium,2024,Australian,single,professional.course
C128826,50,Male,NSW,Blue-Collar,107550,Medium,2023,British,married,basic.9y
C128827,28,Male,VIC,Technician,93427,Medium,2021,Australian,single,high.school
C128828,41,Male,SA,Blue-Collar,96889,Medium,2021,Australian,divorced,basic.4y
C128829,38,Male,NSW,Technician,120001,Medium,2020,Other,divorced,high.school
C128830,33,Male,TAS,Blue-Collar,77623,Medium,2020,British,married,basic.9y
C128831,56,Female,NSW,Admin,104970,Medium,2024,Australian,married,basic.9y
C128832,47,Male,SA,Blue-Collar,108460,Medium,2024,Australian,married,basic.9y
C128833,44,Female,VIC,Admin,82556,Medium,2022,New Zealander,single,high.school
C128834,55,Male,QLD,Admin,109811,Medium,2022,Australian,married,university.degree
C128835,36,Female,NSW,Admin,89090,Medium,2023,Australian,single,university.degree
C128836,31,Male,NSW,Admin,87382,Medium,2024,Australian,married,high.school
C128837,38,Female,VIC,Entrepreneur,56923,Low,2023,Australian,married,basic.4y
C128838,28,Female,NSW,Self-Employed,114240,Medium,2019,Chinese,married,university.degree
C128839,30,Male,NSW,Blue-Collar,85106,Medium,2024,Indian,married,basic.9y
C128840,25,Male,QLD,Student,103929,Medium,2023,Other,single,university.degree
C128841,40,Female,NSW,Services,69540,Low,2022,Australian,married,high.school
C128842,44,Female,VIC,Management,95718,Medium,2023,Australian,married,university.degree
C128843,44,Female,WA,Entrepreneur,123686,Medium,2021,Indian,divorced,university.degree
C128844,50,Male,NSW,Services,97271,Medium,2022,Australian,single,basic.6y
C128845,45,Female,NSW,Services,70961,Low,2022,Australian,divorced,basic.4y
C128846,40,Female,VIC,Management,89959,Medium,2023,Australian,married,basic.6y
C128847,50,Male,VIC,Services,107550,Medium,2024,Australian,single,basic.6y
C128848,50,Male,QLD,Services,105778,Medium,2023,Australian,single,basic.6y
C128849,28,Male,TAS,Technician,84795,Medium,2023,Australian,married,basic.9y
C128850,36,Female,QLD,Blue-Collar,114927,Medium,2023,British,married,unknown
C128851,28,Female,QLD,Technician,78176,Medium,2021,New Zealander,married,basic.9y
C128852,28,Male,NSW,Technician,93081,Medium,2024,Australian,married,basic.9y
C128853,23,Female,NSW,Blue-Collar,67370,Low,2020,Australian,single,basic.4y
C128854,43,Female,NSW,Management,105753,Medium,2020,Australian,married,university.degree
C128855,28,Female,WA,Technician,82052,Medium,2020,British,married,basic.9y
C128856,44,Male,QLD,Blue-Collar,82977,Medium,2022,Australian,married,basic.6y
C128857,55,Male,QLD,Management,96937,Medium,2020,Australian,married,basic.4y
C128858,28,Male,VIC,Technician,83087,Medium,2024,New Zealander,married,basic.9y
C128859,30,Male,QLD,Services,98197,Medium,2021,Australian,married,high.school
C128860,45,Female,WA,Blue-Collar,102518,Medium,2020,Australian,married,unknown
C128861,25,Male,QLD,Student,115669,Medium,2023,Australian,married,university.degree
C128862,47,Female,NSW,Entrepreneur,90882,Medium,2020,Australian,divorced,high.school
C128863,45,Male,NSW,Blue-Collar,119991,Medium,2020,Australian,married,unknown
C128864,59,Male,NSW,Blue-Collar,114909,Medium,2020,Other,married,basic.9y
C128865,45,Male,QLD,Blue-Collar,110940,Medium,2023,Australian,married,unknown
C128866,45,Male,NSW,Blue-Collar,109871,Medium,2020,Indian,married,unknown
C128867,45,Female,WA,Blue-Collar,100202,Medium,2022,Australian,married,unknown
C128868,31,Female,WA,Student,99245,Medium,2023,Other,single,unknown
C128869,29,Male,NSW,Blue-Collar,76987,Medium,2024,British,single,basic.6y
C128870,45,Female,VIC,Blue-Collar,108408,Medium,2024,Chinese,married,unknown
C128871,31,Male,VIC,Student,119647,Medium,2021,Australian,single,unknown
C128872,34,Male,NSW,Blue-Collar,76645,Medium,2024,Indian,married,basic.9y
C128873,26,Male,NSW,Student,92971,Medium,2022,Australian,single,university.degree
C128874,31,Male,SA,Student,85473,Medium,2020,Australian,single,unknown
C128875,34,Male,VIC,Blue-Collar,89822,Medium,2020,Other,married,basic.9y
C128876,42,Male,QLD,Blue-Collar,88539,Medium,2019,Australian,married,basic.4y
C128877,47,Female,QLD,Services,112075,Medium,2024,New Zealander,married,basic.9y
C128878,31,Male,VIC,Student,117851,Medium,2023,Australian,single,unknown
C128879,39,Female,VIC,Blue-Collar,113317,Medium,2023,Australian,married,unknown
C128880,43,Female,QLD,Admin,102023,Medium,2020,Australian,single,high.school
C128881,42,Male,VIC,Entrepreneur,111421,Medium,2023,Australian,married,university.degree
C128882,33,Female,VIC,Management,94019,Medium,2020,Australian,married,basic.9y
C128883,35,Female,NSW,Blue-Collar,60846,Low,2023,Australian,single,basic.9y
C128884,51,Female,VIC,Blue-Collar,83353,Medium,2023,Australian,married,basic.9y
C128885,42,Male,VIC,Admin,76042,Medium,2022,Australian,single,high.school
C128886,51,Female,VIC,Blue-Collar,111792,Medium,2022,Australian,married,basic.9y
C128887,37,Male,NSW,Blue-Collar,85754,Medium,2023,British,single,professional.course
C128888,38,Female,QLD,Admin,80326,Medium,2023,Australian,single,high.school
C128889,29,Female,WA,Admin,90730,Medium,2019,Australian,married,university.degree
C128890,37,Male,VIC,Blue-Collar,69726,Low,2023,Indian,single,basic.9y
C128891,47,Male,VIC,Technician,117817,Medium,2023,British,married,professional.course
C128892,47,Female,QLD,Admin,80385,Medium,2024,Other,married,university.degree
C128893,38,Male,QLD,Blue-Collar,71370,Low,2021,Other,married,basic.9y
C128894,37,Female,NSW,Blue-Collar,80036,Medium,2024,Australian,married,basic.4y
C128895,41,Male,TAS,Admin,75450,Medium,2022,Australian,divorced,high.school
C128896,34,Male,QLD,Technician,117789,Medium,2024,British,married,professional.course
C128897,42,Female,VIC,Blue-Collar,82455,Medium,2022,Australian,married,basic.4y
C128898,48,Female,VIC,Blue-Collar,107585,Medium,2020,Indian,married,basic.9y
C128899,39,Female,VIC,Admin,92945,Medium,2019,Australian,married,high.school
C128900,42,Male,QLD,Blue-Collar,106257,Medium,2024,Australian,married,unknown
C128901,37,Male,NSW,Blue-Collar,65691,Low,2024,Australian,married,basic.4y
C128902,19,Female,NT,Student,106400,Medium,2022,Australian,single,unknown
C128903,45,Male,NSW,Management,114345,Medium,2022,Other,married,university.degree
C128904,25,Female,NSW,Technician,123066,Medium,2022,New Zealander,single,university.degree
C128905,48,Male,WA,Admin,120241,Medium,2020,British,divorced,unknown
C128906,36,Female,NSW,Blue-Collar,75531,Medium,2024,Australian,married,basic.6y
C128907,41,Female,WA,Management,109123,Medium,2024,Australian,married,university.degree
C128908,35,Male,WA,Services,98716,Medium,2019,Australian,single,high.school
C128909,54,Female,VIC,Entrepreneur,114255,Medium,2022,Australian,married,basic.9y
C128910,41,Female,WA,Self-Employed,109912,Medium,2022,Australian,married,basic.9y
C128911,42,Male,VIC,Admin,89256,Medium,2022,Australian,single,high.school
C128912,54,Male,TAS,Blue-Collar,102014,Medium,2022,Australian,married,unknown
C128913,35,Male,SA,Blue-Collar,53704,Low,2023,New Zealander,married,basic.4y
C128914,28,Male,VIC,Student,85725,Medium,2024,Australian,married,university.degree
C128915,34,Male,WA,Entrepreneur,90199,Medium,2022,British,married,university.degree
C128916,57,Male,VIC,Blue-Collar,119702,Medium,2024,Chinese,married,basic.9y
C128917,54,Male,VIC,Services,128034,Medium,2022,New Zealander,married,high.school
C128918,54,Male,VIC,Services,121322,Medium,2022,British,married,high.school
C128919,34,Female,NT,Technician,106465,Medium,2020,Australian,divorced,basic.9y
C128920,28,Female,NSW,Student,90911,Medium,2023,New Zealander,married,university.degree
C128921,36,Female,QLD,Services,76316,Medium,2024,British,married,high.school
C128922,54,Male,NSW,Retired,84822,Medium,2024,Australian,married,basic.4y
C128923,28,Female,NSW,Student,74982,Low,2021,Indian,married,university.degree
C128924,55,Female,VIC,Admin,78383,Medium,2024,Australian,married,basic.4y
C128925,34,Female,QLD,Entrepreneur,91229,Medium,2021,New Zealander,married,university.degree
C128926,31,Female,NSW,Admin,83850,Medium,2020,Australian,married,high.school
C128927,55,Male,VIC,Admin,93375,Medium,2019,Australian,married,basic.4y
C128928,59,Male,SA,Admin,107874,Medium,2021,British,divorced,university.degree
C128929,35,Female,NSW,Technician,109877,Medium,2024,Australian,married,professional.course
C128930,48,Male,VIC,Blue-Collar,82455,Medium,2021,Australian,married,basic.6y
C128931,34,Male,VIC,Blue-Collar,82221,Medium,2024,Australian,married,basic.9y
C128932,39,Male,WA,Blue-Collar,69530,Low,2023,Australian,divorced,basic.6y
C128933,34,Male,TAS,Admin,97464,Medium,2022,Australian,married,high.school
C128934,34,Female,VIC,Self-Employed,81350,Medium,2019,Australian,married,basic.4y
C128935,32,Female,NSW,Management,106146,Medium,2024,Other,single,university.degree
C128936,34,Female,QLD,Management,85106,Medium,2023,Australian,married,university.degree
C128937,38,Male,WA,Blue-Collar,87593,Medium,2020,Australian,married,basic.9y
C128938,39,Female,NSW,Management,93318,Medium,2024,Indian,married,basic.6y
C128939,29,Male,QLD,Admin,66124,Low,2022,British,single,university.degree
C128940,43,Male,NSW,Blue-Collar,100267,Medium,2023,Australian,married,basic.6y
C128941,35,Male,VIC,Blue-Collar,60957,Low,2022,Australian,married,basic.4y
C128942,47,Female,QLD,Blue-Collar,95681,Medium,2022,Australian,married,basic.9y
C128943,50,Male,NSW,Management,117252,Medium,2020,Australian,married,basic.6y
C128944,43,Female,WA,Blue-Collar,97709,Medium,2024,Australian,married,basic.6y
C128945,32,Female,NSW,Blue-Collar,62521,Low,2024,Australian,married,basic.9y
C128946,42,Female,WA,Blue-Collar,79764,Medium,2022,British,married,basic.4y
C128947,32,Female,QLD,Management,112801,Medium,2024,Australian,single,university.degree
C128948,50,Female,VIC,Unemployed,89699,Medium,2020,Australian,married,basic.4y
C128949,32,Female,VIC,Blue-Collar,76081,Medium,2019,Other,married,basic.9y
C128950,37,Male,QLD,Admin,82295,Medium,2024,Australian,divorced,high.school
C128951,35,Female,VIC,Admin,102590,Medium,2024,Australian,married,university.degree
C128952,35,Male,NSW,Blue-Collar,61006,Low,2023,Chinese,married,basic.6y
C128953,36,Female,NSW,Entrepreneur,106513,Medium,2021,British,married,university.degree
C128954,39,Male,NSW,Admin,81176,Medium,2020,Australian,single,high.school
C128955,48,Male,VIC,Services,104564,Medium,2022,Australian,single,high.school
